"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: cacheEntryOverhead","Param: cacheMB","Param: fillByte","Param: preparation","Param: valueSize"
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,500.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,500.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,2748.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,14251.908800,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,292864.000000,NaN,"ns/op",1024,1,17,copyin,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,4009086,510.380095,0.537329,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,83.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,500.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,500.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,2872.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,13824.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,142080.000000,NaN,"ns/op",1024,1,17,copyin,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,3786192,542.045238,0.592601,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,125.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,541.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,584.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,3124.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,14864.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,115968.000000,NaN,"ns/op",1024,1,17,copyin,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,3630819,563.542941,1.728433,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,167.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,542.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,584.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,584.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,625.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,3080.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,13036.064000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,1792000.000000,NaN,"ns/op",1024,1,17,copyin,1024
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,2860011,716.941968,0.878482,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,333.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,667.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,750.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,833.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,875.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,4744.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,19999.923200,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,173824.000000,NaN,"ns/op",1024,1,17,copyin,4096
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,4578444,883.432268,0.803521,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,459.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,875.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,959.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,1000.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,1084.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,3708.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,16608.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,449024.000000,NaN,"ns/op",1024,1,17,copyin,8192
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,3031919,1464.405787,282.815380,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,750.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,1290.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,1666.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,1708.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,1834.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,7160.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,25305.856000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,260571136.000000,NaN,"ns/op",1024,1,17,copyin,16384
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,4189706,1917.141630,3.336684,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,1542.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,1874.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,1958.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,2000.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,2208.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,7416.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,17024.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,2871296.000000,NaN,"ns/op",1024,1,17,copyin,32768
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements","sample",1,3568922,4471.913453,2.600310,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.00","sample",1,1,3500.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.50","sample",1,1,4416.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.90","sample",1,1,4664.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.95","sample",1,1,4744.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.99","sample",1,1,5288.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.999","sample",1,1,10834.464000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p0.9999","sample",1,1,38912.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetElements:putFromIndirectByteBufferGetElements·p1.00","sample",1,1,1806336.000000,NaN,"ns/op",1024,1,17,copyin,65536
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion","sample",1,4838825,427.297402,1.198341,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.50","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.90","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.95","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.99","sample",1,1,459.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.999","sample",1,1,2080.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.9999","sample",1,1,10160.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p1.00","sample",1,1,1656832.000000,NaN,"ns/op",1024,1,17,none,10
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion","sample",1,4849476,425.755535,0.472752,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.00","sample",1,1,41.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.50","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.90","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.95","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.99","sample",1,1,459.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.999","sample",1,1,2416.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.9999","sample",1,1,11618.510400,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p1.00","sample",1,1,179712.000000,NaN,"ns/op",1024,1,17,none,50
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion","sample",1,4773412,431.332625,0.455987,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.00","sample",1,1,42.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.50","sample",1,1,417.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.90","sample",1,1,458.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.95","sample",1,1,459.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.99","sample",1,1,459.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.999","sample",1,1,2332.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p0.9999","sample",1,1,11061.078400,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion:putFromIndirectByteBufferGetRegion·p1.00","sample",1,1,197888.000000,NaN,"ns/op",1024,1,17,none,512
"com.evolvedbinary.jnibench.jmhbench.PutJNIBenchmark.putFromIndirectByteBufferGetRegion","sample",1,4732177,436.927865,1.127290,"ns/op",1024,1,17,none,1024
